Unnamed: 0,Aave,Algorand,Avalanche,Binance Coin,Bitcoin Cash,Bitcoin,Bitcoin SV,BitTorrent,Cardano,Chainlink,Compound,Cosmos,Crypto.com Coin,Dai,Dash,Decred,Dogecoin,DREP,Elrond,EOS,Ethereum Classic,Ethereum,Filecoin,FTX Token,Huobi Token,IOTA,Kusama,Litecoin,Maker,Monero,NEM,Neo,OKB,Polkadot,Polygon,Qtum,Solana,Stellar,THETA,THORChain,TRON,UNUS SED LEO,USD Coin,Uniswap,VeChain,Wrapped Bitcoin,XRP,Zcash,
2018-12-19,0.01,,,5.29,102.13,3647.5,81.65,,0.033706,0.25,,,,1.0,72.47,16.9304,0.002508,,,2.4502,4.0249,98.57,3.17,,1.11,0.27932,,28.764,404.41,45.966,0.06695,6.5989,,,,2.0189,,0.11176,0.0445,,0.01467,,0.991767,,0.004048,,0.34483,55.97,
2018-12-20,0.01,,,5.24,122.22,3665.8,83.57,,0.033339,0.29,,,,1.0,72.18,16.7908,0.002506,,,2.4279,4.1203,98.63,3.4,,1.1027,0.27782,,28.854,404.41,46.181,0.06749,6.5622,,,,2.112,,0.11081,0.0452,,0.01518,,0.959831,,0.004043,,0.34252,56.72,
2018-12-21,0.01,,,5.32,171.66,3786.9,101.5,,0.037901,0.29,,,,0.9989,83.26,17.786,0.002421,,,2.5078,4.2932,105.59,3.69,,1.11,0.31864,,29.719,405.86,51.063,0.07104,6.6334,,,,2.1766,,0.11492,0.0455,,0.016814,,0.957243,,0.004223,,0.3512,59.81,
2018-12-22,0.01,,,5.39,180.93,3803.7,101.09,,0.03816,0.28,,,,0.99,81.67,17.7897,0.002339,,,2.479,4.2391,105.97,3.68,,1.1353,0.32545,,29.922,405.86,50.444,0.07155,6.7295,,,,2.1415,,0.11509,0.0477,,0.018378,,0.954831,,0.004263,,0.34634,60.13,
2018-12-23,0.01,,,5.77,186.97,3904.6,103.14,,0.041095,0.28,,,,0.985,86.32,18.4223,0.00243,,,2.5883,4.4039,115.79,3.69,,1.185,0.3435,,31.493,405.86,52.352,0.07253,7.0771,,,,2.2938,,0.11935,0.0532,,0.020057,,0.95103,,0.004546,,0.35896,63.02,
2018-12-24,0.01,,,5.93,175.96,3941.9,100.07,,0.043699,0.3,,,,0.9858,89.49,18.8996,0.002486,,,2.749,4.5235,129.48,3.73,,1.1562,0.35277,,32.434,430.24,53.404,0.07351,7.6533,,,,2.5156,,0.12476,0.0525,,0.02022,,1.003463,,0.004628,,0.36983,64.63,
2018-12-25,0.01,,,5.32,150.28,3676.5,88.16,,0.038272,0.27,,,,0.97,78.18,17.11,0.002305,,,2.4003,4.2989,122.14,3.68,,1.055,0.31522,,29.609,458.36,48.565,0.0678,7.1243,,,,2.2128,,0.11506,0.0456,,0.018353,,0.990943,,0.004106,,0.36379,59.23,
2018-12-26,0.01,,,5.38,161.93,3680.3,89.57,,0.038123,0.28,,,,0.97,79.26,17.11,0.002353,,,2.4679,4.306,123.39,3.98,,1.0506,0.31778,,28.941,421.96,47.424,0.06757,7.2365,,,,2.079,,0.1134,0.0457,,0.019095,,0.993012,,0.00416,,0.35731,58.09,
2018-12-27,0.01,,,5.1,144.08,3560.8,82.44,,0.035463,0.27,,,,0.97,73.44,16.9139,0.002299,,,2.2564,4.629,112.59,3.68,,1.0356,0.31372,,27.407,421.96,43.6,0.06324,6.7912,,,,1.7199,,0.10673,0.0424,,0.018024,,0.978441,,0.003809,,0.32964,54.9,
2018-12-28,0.01,,,5.11,139.84,3565.5,81.02,,0.035644,0.26,,,,0.97,73.66,16.7917,0.002245,,,2.2381,4.5309,113.14,3.7,,1.04,0.31452,,27.674,421.96,44.15,0.06228,6.7609,,,,1.7916,,0.10716,0.0426,,0.017633,,0.978371,,0.003766,,0.33149,55.3,
2018-12-29,0.01,,,5.61,159.76,3696.0,86.35,,0.040042,0.29,,,,0.981,77.13,18.3435,0.002311,,,2.5421,4.5578,130.71,3.8,,1.0591,0.34791,,30.292,421.96,47.705,0.06488,7.5109,,,,2.0434,,0.11441,0.0487,,0.019401,,0.982157,,0.003994,,0.35789,58.36,
2018-12-30,0.01,,,5.56,155.62,3682.5,85.61,,0.039601,0.29,,,,0.981,76.95,18.3435,0.002305,,,2.487,4.5536,129.51,3.68,,1.0585,0.34413,,30.028,519.0,47.593,0.06454,7.6582,,,,1.8852,,0.1128,0.0482,,0.019161,,0.99813,,0.003975,,0.35439,58.48,
2018-12-31,0.01,,,5.84,145.56,3658.8,83.58,,0.039803,0.29,,,,0.9811,76.74,17.6104,0.002309,,,2.462,4.4579,129.61,3.68,,1.055,0.34616,,29.483,,45.524,0.06304,7.3675,,,,2.1236,,0.10917,0.046,,0.018482,,1.010945,,0.003858,,0.34726,55.59,
2019-01-01,0.01,,,5.78,147.37,3664.4,83.66,,0.039711,0.32,,,,0.9811,76.76,14.4596,0.00231,,,2.504,4.4487,130.67,3.74,,1.0559,0.35036,,29.781,,45.918,0.06299,7.4444,,,,2.1222,,0.10911,0.046,,0.018459,,1.006619,,0.003845,,0.34803,55.65,
2019-01-02,0.01,,,5.85,159.38,3768.1,88.73,,0.041359,0.32,,,,0.9811,79.6,16.5497,0.002328,,,2.6086,4.5611,138.74,3.8,,1.0868,0.36443,,31.389,477.61,48.408,0.0636,7.7534,,,,1.8995,,0.112,0.0462,,0.018896,,1.00825,,0.00397,,0.35686,58.32,
2019-01-03,0.01,,,5.78,156.31,3753.0,85.65,,0.041617,0.3,,,,0.981,78.47,17.6269,0.002291,,,2.5994,4.5627,144.39,3.74,,1.0654,0.37628,,30.842,477.61,49.984,0.06353,7.5157,,,,1.8617,,0.11072,0.0485,,0.019326,,0.828964,,0.00391,,0.35137,56.88,
2019-01-04,0.01,,,5.75,151.79,3720.0,84.38,,0.041654,0.34,,,,0.981,77.45,17.272,0.002185,,,2.5797,4.9461,145.29,3.68,,1.0488,0.36434,,30.837,484.83,49.59,0.06292,7.4235,,,,1.9264,,0.11036,0.0485,,0.019452,,0.766025,,0.003916,,0.34663,55.93,
2019-01-05,0.01,,,5.93,154.58,3769.0,85.38,,0.042425,0.37,,,,0.9811,78.19,17.874,0.002211,,,2.6463,4.9904,152.84,3.71,,1.0659,0.36858,,31.905,491.76,49.925,0.0631,7.6166,,,,1.9337,,0.11146,0.0488,,0.02095,,0.965034,,0.003983,,0.34853,56.98,
2019-01-06,0.01,,,5.93,155.8,3758.5,85.7,,0.043808,0.35,,,,0.9823,78.43,18.064,0.002209,,,2.6201,5.0367,148.63,3.68,,1.0605,0.3561,,34.145,489.84,49.851,0.06361,7.6657,,,,2.1837,,0.11096,0.0487,,0.021364,,0.966431,,0.00397,,0.34823,56.75,
2019-01-07,0.01,,,6.1,158.07,3945.5,86.61,,0.046527,0.37,,,,0.98,81.13,18.6401,0.002228,,,2.7086,4.5102,148.47,3.72,,1.0687,0.36379,,37.117,490.11,53.127,0.064,8.3346,,,,2.2376,,0.11875,0.0503,,0.022294,,0.9688,,0.004089,,0.3593,59.65,
2019-01-08,0.01,,,6.14,155.82,3943.1,85.69,,0.046181,0.36,,,,0.979,79.1,17.8275,0.002213,,,2.7035,4.6126,146.29,3.7,,1.07,0.35427,,37.471,475.96,52.893,0.06271,8.2423,,,,1.844,,0.11841,0.0492,,0.022873,,0.924395,,0.003984,,0.35663,59.42,
2019-01-09,0.01,,,6.35,155.84,3957.5,85.45,,0.047712,0.39,,,,0.9803,80.08,17.5674,0.002208,,,2.7498,4.8836,147.95,3.76,,1.0833,0.36127,,38.226,450.01,51.961,0.06323,8.9987,,,,1.9004,,0.12019,0.0493,,0.025292,,0.924541,,0.004295,,0.36021,59.14,
2019-01-10,0.01,,,5.66,128.92,3562.1,73.59,,0.041373,0.34,,,,0.979,69.98,15.99,0.002018,,,2.3048,4.1268,121.98,3.7,,1.0152,0.29484,,31.852,439.47,43.97,0.05409,7.5233,,,,2.024,,0.10178,0.0431,,0.023638,,0.951643,,0.003774,,0.3195,52.2,
2019-01-11,0.01,,,5.69,125.87,3563.1,72.38,,0.041732,0.35,,,0.0173,0.979,70.56,15.9906,0.002031,,,2.3131,4.2992,121.28,3.68,,1.0159,0.30549,,31.079,419.01,44.974,0.05466,7.6238,,,,1.9833,,0.10244,0.0433,,0.024104,,0.985252,,0.003804,,0.32227,53.98,
2019-01-12,0.01,,,5.8,128.2,3561.3,73.5,,0.042095,0.39,,,0.017,0.9701,71.13,16.0392,0.002054,,,2.3582,4.3208,122.73,3.65,,1.0257,0.29906,,31.263,422.07,44.638,0.05541,7.5582,,,,1.964,,0.10326,0.0446,,0.022575,,0.971987,,0.00389,,0.32405,54.15,
2019-01-13,0.01,,,5.38,120.98,3473.2,73.45,,0.038919,0.37,,,0.016,0.9701,67.44,15.7779,0.002007,,,2.1987,4.1413,112.79,3.51,,1.0211,0.28255,,29.378,417.33,42.478,0.05373,6.9925,,,,1.989,,0.09958,0.0425,,0.02058,,0.955655,,0.003624,,0.3107,52.06,
2019-01-14,0.01,,,5.46,121.86,3490.4,75.01,,0.039429,0.41,,,0.0155,0.9701,68.27,15.1856,0.002035,,,2.2183,4.1157,114.62,3.51,,1.0271,0.27333,,29.702,417.33,42.843,0.05397,7.0973,,,,1.9876,,0.10103,0.0429,,0.020625,,0.946656,,0.003704,,0.31216,52.35,
2019-01-15,0.01,,,5.68,124.06,3545.7,75.01,,0.041032,0.46,,,0.0153,0.978,69.32,16.003,0.002028,,,2.3284,4.0736,116.9,3.62,,1.0351,0.2821,,30.278,433.21,44.084,0.05449,7.3534,,,,2.0238,,0.10275,0.0443,,0.023307,,0.929596,,0.003798,,0.31861,52.58,
2019-01-16,0.01,,,5.78,125.41,3561.4,75.58,,0.041715,0.47,,,0.0147,0.9712,68.98,15.9638,0.002031,,,2.3437,4.1937,119.1,3.64,,1.0308,0.29257,,30.59,434.23,44.522,0.05473,7.444,,,,2.0315,,0.10373,0.0449,,0.023635,,0.929572,,0.003801,,0.32171,52.24,
2019-01-17,0.01,,,5.96,124.45,3554.8,75.2,,0.043262,0.46,,,0.0149,0.9712,69.72,16.3046,0.002047,,,2.3588,4.0758,117.51,3.53,,1.031,0.29224,,30.162,449.99,44.579,0.0553,7.3916,,,,2.0375,,0.10332,0.0458,,0.023783,,0.984649,,0.00388,,0.32106,52.45,
2019-01-18,0.01,,,6.22,124.51,3575.7,74.38,,0.0432,0.46,,,0.0146,0.995,70.62,16.4223,0.002031,,,2.389,4.254,118.27,3.73,,1.0383,0.30409,,30.546,452.17,44.564,0.05522,7.4431,,,,2.0557,,0.10452,0.0455,,0.0244,,0.984017,,0.00394,,0.31781,52.33,
2019-01-19,0.01,,,6.24,125.52,3604.1,74.97,,0.043356,0.47,,,0.0146,0.99,72.06,16.6824,0.002001,,,2.4238,4.2576,119.34,3.85,,1.039,0.30429,,30.87,452.17,44.835,0.05533,7.534,,,,2.0697,,0.10544,0.0461,,0.023387,,0.980498,,0.004009,,0.32107,52.65,
2019-01-20,0.01,,,6.24,120.07,3503.9,73.28,,0.041421,0.46,,,0.0138,0.993,69.29,16.1965,0.002,,,2.281,4.0496,116.25,3.69,,1.0227,0.29147,,30.299,450.95,43.515,0.05407,7.3083,,,,1.9796,,0.10134,0.0451,,0.023018,,0.980374,,0.003822,,0.31251,51.06,
2019-01-21,0.01,,,6.29,120.32,3505.4,73.85,,0.041869,0.47,,,0.0133,0.9954,69.95,16.1661,0.001995,,,2.3055,4.0311,114.15,3.8,,1.0302,0.2964,,30.483,419.49,43.481,0.05393,7.3119,,,,1.9886,,0.10072,0.0452,,0.02332,,0.985245,,0.003948,,0.31428,51.24,
2019-01-22,0.01,,,6.26,116.29,3465.2,72.09,,0.04114,0.5,,,0.013,0.9712,59.58,16.3958,0.001992,,,2.2793,4.0738,112.36,3.8,,1.0255,0.28692,,29.66,422.66,44.093,0.05414,7.2032,,,,1.9727,,0.09892,0.0448,,0.024998,,0.983576,,0.004055,,0.30761,50.29,
2019-01-23,0.01,,,6.35,126.36,3532.8,74.46,,0.042124,0.5,,,0.0131,0.9712,70.09,16.9133,0.001977,,,2.3946,4.0969,115.52,3.81,,1.0342,0.29231,,31.349,442.76,44.699,0.05389,7.4479,,,,2.002,,0.09905,0.049,,0.025723,,0.989653,,0.004265,,0.31308,51.25,
2019-01-24,0.01,,,6.39,125.9,3539.7,73.62,,0.042203,0.48,,,0.0128,0.9712,70.31,16.7897,0.001982,,,2.393,4.1384,114.93,3.73,,1.0338,0.28819,,31.112,450.23,44.773,0.05422,7.4863,,,,1.9285,,0.09918,0.0497,,0.025977,,0.989773,,0.004222,,0.31343,51.42,
2019-01-25,0.01,,,6.44,125.1,3542.2,73.42,,0.042104,0.47,,,0.0129,0.9852,72.67,16.9021,0.001998,,,2.4086,4.1531,115.03,3.68,,1.0289,0.28465,,32.001,458.01,45.245,0.05437,7.4197,,,,2.0329,,0.0984,0.0505,,0.026324,,0.985228,,0.004217,,0.31143,51.87,
2019-01-26,0.01,,,6.62,125.25,3556.1,73.29,,0.042292,0.47,,,0.0132,0.9939,73.09,16.7721,0.001999,,,2.41,4.1304,115.37,3.68,,1.03,0.28231,,32.645,436.5,45.595,0.05405,7.432,,,,2.0415,,0.09687,0.0551,,0.026402,,0.983521,,0.004277,,0.31276,51.77,
2019-01-27,0.01,,,6.79,118.53,3509.2,70.81,,0.040384,0.43,,,0.0135,0.9712,71.8,16.5385,0.001983,,,2.3255,4.1485,112.03,3.65,,1.0221,0.26492,,31.633,427.37,45.13,0.05156,7.2185,,,,1.9753,,0.0934,0.0557,,0.028141,,0.983577,,0.004014,,0.30402,50.39,
2019-01-28,0.01,,,5.97,105.15,3395.7,62.12,,0.036705,0.36,,,0.0121,0.9703,66.79,15.6987,0.001853,,,2.1598,3.9471,101.6,3.35,,0.898,0.24581,,30.132,381.39,43.163,0.04517,6.8005,,,,1.7796,,0.08342,0.0488,,0.025194,,0.979081,,0.003739,,0.28176,47.81,
2019-01-29,0.01,,,5.99,105.83,3368.2,61.36,,0.036673,0.4,,,0.0123,0.9704,67.13,15.6002,0.001834,,,2.1852,3.8759,102.89,3.48,,0.899,0.24772,,30.13,380.37,42.658,0.04534,6.7011,,,,1.785,,0.08054,0.0506,,0.025886,,0.99706,,0.003729,,0.28236,47.37,
2019-01-30,0.01,,,6.0,107.76,3394.2,62.52,,0.037423,0.41,,,0.0126,,67.13,15.6274,0.001865,,,2.2302,3.8887,103.82,3.5,,0.8807,0.25245,,30.621,360.36,42.834,0.04644,6.8054,,,,1.801,,0.08092,0.0508,,0.026727,,1.000265,,0.003828,,0.28533,48.02,
2019-01-31,0.01,,,5.96,112.73,3427.0,62.65,,0.037769,0.39,,,0.0126,0.9712,68.78,15.6655,0.001886,,,2.2854,3.8972,105.86,3.52,,0.9222,0.25432,,31.213,356.81,43.226,0.03938,6.8016,,,,1.8164,,0.08119,0.0504,,0.025112,,1.021087,,0.003795,,0.30423,48.68,
2019-02-01,0.01,,,6.12,110.8,3415.3,63.02,,0.037015,0.38,,,0.0121,0.9959,67.7,15.3301,0.001848,,,2.2822,3.3256,104.41,3.52,,0.9114,0.2495,,30.872,364.05,42.873,0.03881,6.734,,,,1.7886,,0.07887,0.051,,0.024069,,1.022349,,0.003789,,0.29648,47.92,
2019-02-02,0.01,,,6.49,114.93,3447.8,63.7,,0.038041,0.4,,,0.0123,0.9757,67.19,15.6731,0.001891,,,2.3194,3.882,106.29,3.55,,0.9305,0.24893,,32.488,367.29,41.845,0.0396,6.8534,,,,1.8183,,0.0807,0.0549,,0.025592,,1.006671,,0.003845,,0.30467,48.17,
2019-02-03,0.01,,,6.62,116.68,3431.3,63.35,,0.037724,0.39,,,0.0124,0.975,66.35,15.6216,0.001844,,,2.353,3.8531,106.36,3.59,,0.9292,0.25088,,32.978,362.48,42.553,0.03786,6.9496,,,,1.8143,,0.07846,0.0543,,0.025181,,1.016008,,0.003823,,0.29787,48.03,
2019-02-04,0.01,,,6.69,117.48,3437.1,62.94,,0.037803,0.38,,,0.0123,0.975,66.58,15.5879,0.001866,,,2.3684,3.3354,106.95,3.67,,0.9294,0.25271,,33.447,375.06,42.282,0.03748,6.9873,,,,1.7821,,0.07872,0.0552,,0.025139,,1.013732,,0.003781,,0.29794,48.01,
2019-02-05,0.01,,,6.96,116.76,3450.3,60.8,,0.037612,0.39,,,0.0123,1.0041,66.7,15.7465,0.001854,,,2.3602,3.8518,106.6,3.81,,0.9265,0.25356,,33.765,396.0,42.803,0.03607,6.9606,,,,1.7924,,0.07653,0.0599,,0.026147,,1.006922,,0.00376,,0.29684,48.01,
2019-02-06,0.01,,,7.34,111.36,3383.9,57.6,,0.035988,0.39,,,0.0121,1.0041,65.52,14.8306,0.001797,,,2.3049,3.3011,102.28,3.79,,0.9127,0.24093,,32.441,392.43,42.436,0.03414,6.7485,,,,1.7085,,0.07271,0.0624,,0.025273,,0.945392,,0.003615,,0.28878,45.63,
2019-02-07,0.01,,,7.68,113.81,3390.3,61.06,,0.036327,0.39,,,0.012,0.9773,65.62,14.8563,0.001804,,,2.3251,3.7132,104.29,3.83,,0.9318,0.2436,,32.868,392.85,43.192,0.03506,6.8366,,,,1.7323,,0.07315,0.063,,0.025432,,0.997237,,0.003623,,0.28945,46.37,
2019-02-08,0.01,,,7.61,114.16,3382.5,61.59,,0.036213,0.4,,,0.0121,0.9754,67.09,15.0728,0.001808,,,2.3301,3.6027,103.89,3.65,,0.9236,0.25202,,32.976,392.11,43.365,0.03674,6.8554,,,,1.7427,,0.07337,0.0669,,0.025524,,0.998535,,0.00366,,0.28983,46.46,
2019-02-09,0.01,,,8.44,125.49,3633.2,65.15,,0.040501,0.43,,,0.0125,0.9754,73.01,16.234,0.001886,,,2.6787,3.787,117.96,3.93,,0.9701,0.27339,,42.248,441.38,47.893,0.03937,7.4683,,,,1.9214,,0.07947,0.069,,0.0261,,0.96617,,0.00388,,0.30767,49.29,
2019-02-10,0.01,,,8.83,121.28,3617.1,63.47,,0.039875,0.45,,,0.0123,0.9808,72.57,16.3601,0.001876,,,2.6616,3.9242,116.42,3.78,,0.9993,0.27408,,42.398,441.38,46.958,0.03829,7.5173,,,,1.8696,,0.07581,0.0762,,0.025027,,0.970512,,0.003905,,0.29951,48.76,
2019-02-11,0.01,,,9.04,120.5,3623.8,64.82,,0.041351,0.42,,,0.0123,1.0,74.55,16.5075,0.001861,,,2.7142,3.9728,119.55,3.8,,1.0064,0.26873,,42.174,461.98,47.14,0.03814,7.6999,,,,1.8957,,0.07688,0.083,,0.024197,,0.987785,,0.003881,,0.30176,48.94,
2019-02-12,0.01,,,8.94,118.31,3594.4,64.19,,0.040565,0.42,,,0.0123,1.0038,78.54,16.2765,0.001857,,,2.7145,4.0193,119.28,3.8,,1.075,0.26475,,42.239,478.14,47.417,0.03771,7.9105,,,,1.8919,,0.07488,0.0812,,0.024101,,0.988651,,0.003835,,0.29804,50.58,
2019-02-13,0.01,,,8.71,120.58,3599.2,64.03,,0.040892,0.42,,,0.0122,1.0009,80.05,16.5094,0.001872,,,2.8147,4.0413,121.06,3.78,,1.0972,0.26816,,41.002,498.66,48.79,0.03791,8.1326,,,,1.9027,,0.0755,0.0826,,0.023833,,1.007386,,0.003825,,0.30141,52.63,
2019-02-14,0.01,,,8.41,120.1,3580.2,62.34,,0.039968,0.43,,,0.0122,0.9801,77.35,16.4658,0.001873,,,2.7192,3.5232,120.44,3.68,,1.0859,0.26463,,40.721,524.8,45.968,0.03906,7.7622,,,,1.864,,0.07491,0.089,,0.023181,,1.006751,,0.003806,,0.30021,51.37,
2019-02-15,0.01,,,8.73,120.23,3581.4,61.61,,0.040018,0.42,,,0.0123,0.9791,77.77,16.4864,0.001884,,,2.7433,3.6007,120.87,3.82,,1.0794,0.26704,,41.353,498.44,46.649,0.04117,7.8457,,,,1.8817,,0.07583,0.0892,,0.023309,,0.959028,,0.003832,,0.29854,50.54,
2019-02-16,0.01,,,9.06,120.93,3599.7,61.79,,0.040532,0.43,,,0.0123,0.9795,79.34,16.483,0.001889,,,2.7799,4.066,121.71,3.98,,1.0963,0.27213,,42.403,500.03,46.739,0.04106,7.8921,,,,1.9071,,0.07773,0.0855,,0.023495,,0.996776,,0.003896,,0.30012,50.63,
2019-02-17,0.01,,,8.91,120.64,3607.9,61.72,,0.040563,0.42,,,0.0121,0.9809,78.87,16.4968,0.001932,,,2.7809,4.0684,122.78,3.95,,1.0713,0.27401,,42.855,506.26,46.615,0.04004,7.9096,,,,1.9201,,0.07758,0.0864,,0.023489,,0.996796,,0.003982,,0.29894,50.51,
2019-02-18,0.01,,,9.18,124.05,3655.1,62.76,,0.041426,0.45,,,0.0122,0.9753,79.98,16.7556,0.001998,,,2.8636,4.1377,125.07,3.94,,1.0873,0.27647,,43.798,553.59,47.87,0.04122,8.2091,,,,1.9565,,0.07941,0.0874,,0.023771,,0.998103,,0.004103,,0.3024,51.58,
2019-02-19,0.01,,,9.5,141.03,3863.7,66.59,,0.045454,0.47,,,0.0127,0.9753,85.44,17.0777,0.002038,,,3.4675,4.2874,143.8,3.94,,1.1594,0.29782,,46.833,551.32,51.186,0.04186,8.668,,,,2.0838,,0.08269,0.0874,,0.024672,,1.012814,,0.004256,,0.31949,53.87,
2019-02-20,0.01,,,10.4,138.33,3881.2,64.8,,0.04477,0.45,,,0.0129,0.9753,84.75,16.7669,0.002023,,,3.4694,4.4352,140.88,4.05,,1.1702,0.303,,46.669,634.13,50.665,0.04233,8.7392,,,,2.0504,,0.08651,0.0905,,0.024196,,1.006431,,0.00416,,0.3179,53.07,
2019-02-21,0.01,,,10.14,139.19,3909.2,64.62,,0.044175,0.44,,,0.0126,0.9809,84.39,16.6215,0.002019,,,3.6988,4.4058,143.5,4.1,,1.193,0.29799,,48.125,644.75,49.607,0.04269,8.5086,,,,2.0575,,0.08753,0.0904,,0.024441,,1.016293,,0.004276,,0.31753,53.0,
2019-02-22,0.01,,,10.39,140.2,3931.7,64.68,,0.04467,0.44,,,0.0127,0.9886,85.37,16.6294,0.002007,,,3.7394,4.4687,144.27,4.1,,1.223,0.30079,,48.403,640.53,49.769,0.04293,8.5757,,,,2.0648,,0.08835,0.0912,,0.024592,,1.022485,,0.004457,,0.31683,53.53,
2019-02-23,0.01,,,10.4,140.13,3939.4,64.86,,0.045447,0.45,,,0.0126,0.9836,85.75,17.0232,0.002024,,,3.789,4.5972,146.28,4.1,,1.211,0.30185,,48.237,673.3,50.964,0.04369,8.5419,,,,2.1108,,0.08902,0.0934,,0.024722,,1.013909,,0.004638,,0.31811,53.55,
2019-02-24,0.01,,,9.4,126.96,3738.7,60.12,,0.041244,0.4,,,0.0124,0.9817,79.11,15.8913,0.001891,,,3.4191,4.0959,132.87,3.98,,1.099,0.27909,,42.723,651.07,47.783,0.04154,8.5845,,,,1.9914,,0.08079,0.0847,,0.022479,,0.970094,,0.004152,,0.29478,50.06,
2019-02-25,0.01,,,9.35,127.0,3753.8,60.5,,0.041581,0.4,,,0.0123,0.9803,80.02,15.8707,0.001916,,,3.3219,4.0955,132.85,3.8,,1.1343,0.2786,,43.806,649.31,47.788,0.03624,8.8476,,,,1.9975,,0.08222,0.0874,,0.023304,,0.970271,,0.004313,,0.29775,51.41,
2019-02-26,0.01,,,9.36,131.16,3775.0,67.6,,0.042275,0.43,,,0.0126,0.9877,81.63,16.0679,0.001952,,,3.3315,4.1958,134.48,3.98,,1.1362,0.28288,,44.47,660.93,47.863,0.04142,8.8855,,,,2.0384,,0.08341,0.1033,,0.023612,,0.956467,,0.00447,,0.31447,51.83,
2019-02-27,0.01,,,9.35,126.22,3701.9,65.67,,0.041582,0.42,,,0.0124,0.981,79.5,16.259,0.001924,,,3.3453,4.1806,128.15,3.81,,1.1331,0.27911,,43.066,465.11,47.501,0.04269,8.6604,,,,2.0121,,0.08184,0.1221,,0.023336,,0.986767,,0.004403,,0.30199,50.7,
2019-02-28,0.01,,,9.8,128.9,3783.3,65.91,,0.042531,0.42,,,0.0124,0.9774,81.85,16.0213,0.001912,,,3.4622,4.203,133.09,3.99,,1.1447,0.28403,,44.972,465.2,48.0,0.04217,8.7679,,,,2.0346,,0.08283,0.1323,,0.023406,,0.984008,,0.004433,,0.30738,51.02,
2019-03-01,0.01,,,10.24,129.99,3816.4,66.01,,0.042789,0.42,,,0.0123,0.9804,83.28,15.9382,0.001924,,,3.4367,4.1935,128.46,4.05,,1.1924,0.28603,,45.755,537.47,47.978,0.04216,8.7946,,,,2.0746,,0.08415,0.138,,0.023409,,0.990687,,0.004483,,0.312,51.43,
2019-03-02,0.01,,,10.83,128.19,3783.6,65.52,,0.04204,0.42,,,0.0123,0.9895,83.2,16.2769,0.001952,,,3.432,4.1786,130.74,3.91,,1.2971,0.28651,,46.771,663.99,47.832,0.04239,8.6875,,,,2.0486,,0.08299,0.1352,,0.022242,,0.994633,,0.004426,,0.31054,50.43,
2019-03-03,0.01,,,11.2,128.91,3789.7,64.56,,0.041748,0.42,,,0.0124,0.781,81.67,16.5434,0.001956,,,3.4786,4.2025,129.05,3.81,,1.3297,0.28315,,47.463,667.84,48.266,0.04229,8.5961,,,,2.036,,0.08274,0.1295,,0.02234,,0.994644,,0.004375,,0.30889,50.44,
2019-03-04,0.01,,,10.88,120.79,3681.8,62.07,,0.039088,0.4,,,0.012,0.8735,79.01,15.5496,0.001903,,,3.1459,3.9797,123.25,3.81,,1.25,0.26863,,44.984,596.47,46.3,0.04022,8.0101,,,,1.9061,,0.08014,0.1149,,0.020613,,0.966747,,0.004027,,0.29794,48.0,
2019-03-05,0.01,,,11.4,122.74,3705.7,62.66,,0.04001,0.4,,,0.0119,0.9436,79.73,15.0198,0.001901,,,3.2085,4.0778,125.44,3.89,,1.3024,0.27243,,45.576,611.85,46.704,0.03987,8.1237,,,,1.9375,,0.08102,0.1182,,0.022029,,0.973515,,0.004168,,0.3013,47.96,
2019-03-06,0.01,,,12.9,128.97,3816.7,65.55,,0.04192,0.42,,,0.0127,0.949,81.24,16.2238,0.00193,,,3.5984,4.1807,133.94,3.81,,1.4691,0.27053,,51.544,662.54,48.393,0.04135,8.5891,,,,2.0176,,0.08376,0.1229,,0.022875,,0.994709,,0.004247,,0.31034,49.64,
2019-03-07,0.01,,,14.35,130.11,3847.9,65.71,,0.042082,0.42,,,0.0127,0.9511,83.13,16.0263,0.001939,,,3.6979,4.2548,135.72,3.88,,1.6432,0.27247,,54.197,661.38,49.446,0.04166,8.6515,,,,2.0431,,0.08394,0.1291,,0.022879,,0.994721,,0.004227,,0.31292,50.02,
2019-03-08,0.01,,,13.58,126.12,3810.7,64.6,,0.042069,0.46,,,0.0143,0.9536,80.76,16.024,0.001929,,,3.5002,4.1119,131.66,3.91,,1.7101,0.27311,,54.625,649.76,48.253,0.04184,8.6458,,,,2.0504,,0.08512,0.1243,,0.022263,,1.004397,,0.0043,,0.3052,48.55,
2019-03-09,0.01,,,13.98,127.46,3859.7,64.84,,0.042347,0.45,,,0.0185,0.9535,80.86,16.0291,0.001939,,,3.5805,4.1855,133.38,3.8,,1.738,0.2766,,55.594,645.13,48.661,0.04155,8.7202,,,,2.078,,0.0859,0.1245,,0.022027,,1.023291,,0.004381,,0.30746,49.46,
2019-03-10,0.01,,,13.87,130.3,3889.2,65.66,,0.044302,0.47,,,0.0205,0.9535,82.11,16.4541,0.001947,,,3.6533,4.183,134.53,3.79,,1.7814,0.28081,,56.13,635.04,49.057,0.04396,8.6749,,,,2.1098,,0.0895,0.1342,,0.022304,,1.014095,,0.004613,,0.30933,49.88,
