Unnamed: 0,Aave,Algorand,Avalanche,Binance Coin,Bitcoin Cash,Bitcoin,Bitcoin SV,BitTorrent,Cardano,Chainlink,Compound,Cosmos,Crypto.com Coin,Dai,Dash,Decred,Dogecoin,DREP,Elrond,EOS,Ethereum Classic,Ethereum,Filecoin,FTX Token,Huobi Token,IOTA,Kusama,Litecoin,Maker,Monero,NEM,Neo,OKB,Polkadot,Polygon,Qtum,Solana,Stellar,THETA,THORChain,TRON,UNUS SED LEO,USD Coin,Uniswap,VeChain,Wrapped Bitcoin,XRP,Zcash,
2018-11-10,0.02,,,9.68,567.53,6461.7,,,0.076447,0.53,,,,,164.87,41.3407,0.003375,,,5.4635,10.4323,215.47,4.93,,1.6,0.49697,,52.922,642.95,107.696,0.09491,16.3798,,,,4.151,,0.26511,0.09,,0.02335,,,,0.010481,,0.51603,142.09,
2018-11-11,0.02,,,9.62,558.48,6451.7,,,0.07792,0.52,,,,,162.88,39.8986,0.003323,,,5.5179,9.5283,214.22,4.91,,1.613,0.48761,,52.562,733.18,107.252,0.09496,16.2502,,,,4.3,,0.27928,0.0897,,0.023143,,,,0.010312,,0.51114,133.79,
2018-11-12,0.02,,,9.59,541.92,6475.9,,,0.077803,0.57,,,,1.0083,169.49,40.3828,0.003202,,,5.514,9.7191,214.95,4.91,,1.5913,0.50557,,51.903,680.22,107.858,0.11608,16.3226,,,,4.0598,,0.28643,0.0923,,0.023126,,,,0.010288,,0.53234,139.36,
2018-11-13,0.02,,,9.59,551.22,6466.8,,,0.077105,0.63,,,,1.02,166.27,40.635,0.003109,,,5.4723,9.4795,213.88,5.05,,1.575,0.50562,,51.599,680.0,107.516,0.12491,15.9809,,,,3.8746,,0.27411,0.0906,,0.022779,,,,0.010001,,0.5321,139.21,
2018-11-14,0.02,,,9.42,533.18,6453.3,,,0.074712,0.63,,,,1.035,166.57,40.6421,0.002983,,,5.3417,9.6391,210.59,5.01,,1.5407,0.50237,,51.267,725.2,106.513,0.11292,15.65,,,,3.8377,,0.26132,0.0876,,0.022376,,,,0.009468,,0.51851,132.33,
2018-11-15,0.02,,,8.73,458.27,5878.5,,,0.066717,0.56,,,,1.04,148.86,36.3837,0.002872,,,4.8054,8.1602,189.79,4.75,,1.4056,0.444,,45.201,606.6,94.824,0.10217,14.0194,,,,3.4572,,0.24978,0.0774,,0.020103,,,,0.008917,,0.49189,116.21,
2018-11-16,0.01,,,8.38,404.87,5747.7,,,0.064878,0.55,,,,1.0183,143.46,35.8616,0.002889,,,4.8063,7.9427,184.88,4.6,,1.3428,0.42912,,44.655,606.6,90.225,0.09909,13.3223,,,,3.2719,,0.25146,0.0771,,0.019777,,,,0.008199,,0.49299,114.26,
2018-11-17,0.01,,,8.02,304.96,5645.5,,,0.061507,0.51,,,,1.0195,139.22,34.6418,0.002768,,,4.6408,7.6777,177.93,4.59,,1.358,0.41987,,42.84,799.39,89.341,0.09747,12.8728,,,,3.1669,,0.25009,0.0728,,0.019144,,,,0.007828,,0.50309,113.38,
2018-11-18,0.01,,,8.14,367.79,5727.9,,,0.063499,0.56,,,,1.0195,138.49,34.6418,0.002692,,,4.7135,7.6989,182.07,4.6,,1.5166,0.41975,,44.127,641.01,92.851,0.09563,12.8749,,,,3.4445,,0.25778,0.0714,,0.019414,,,,0.00792,,0.52971,118.12,
2018-11-19,0.01,,,8.09,363.74,5662.5,110.42,,0.062403,0.53,,,,1.021,133.6,34.2137,0.002753,,,4.6487,9.3244,178.93,4.58,,1.4826,0.41199,,43.236,553.67,90.22,0.09492,12.7626,,,,3.3592,,0.25277,0.0712,,0.018978,,,,0.007732,,0.51586,114.87,
2018-11-20,0.01,,,6.9,383.36,5013.4,74.13,,0.053323,0.4,,,,1.0208,116.18,27.5401,0.002475,,,4.2518,7.3965,153.55,4.2,,1.395,0.36604,,38.736,464.64,75.963,0.0888,10.5919,,,,2.7744,,0.23483,0.0676,,0.016525,,,,0.006439,,0.50672,105.79,
2018-11-21,0.01,,,6.32,395.37,4743.7,59.62,,0.049185,0.38,,,,1.037,116.48,26.3161,0.002575,,,3.9553,5.9739,140.86,4.55,,1.2856,0.33566,,35.173,437.98,71.612,0.08565,9.5846,,,,2.5626,,0.21335,0.0576,,0.015258,,,,0.006079,,0.46693,97.66,
2018-11-22,0.01,,,6.37,398.95,4695.7,55.49,,0.049123,0.37,,,,1.037,118.7,26.4187,0.002524,,,3.9112,5.8731,139.74,4.55,,1.2842,0.33878,,35.535,437.98,71.633,0.08899,9.5276,,,,2.5405,,0.20835,0.0574,,0.015034,,,,0.00599,,0.45564,94.41,
2018-11-23,0.01,,,5.84,397.8,4455.6,63.58,,0.045099,0.37,,,,1.01,103.96,25.243,0.00242,,,3.7243,5.4366,128.08,4.12,,1.1987,0.32446,,33.744,426.9,67.871,0.0826,8.9097,,,,2.3903,,0.19118,0.0597,,0.014137,,,,0.005375,,0.43275,86.29,
2018-11-24,0.01,,,5.8,393.27,4494.6,71.82,,0.045367,0.38,,,,1.031,105.65,24.6718,0.002438,,,3.7418,5.4075,129.34,4.1,,1.2192,0.3294,,33.978,497.87,69.999,0.08151,9.058,,,,2.4336,,0.18874,0.0607,,0.014313,,,,0.005437,,0.42652,81.27,
2018-11-25,0.01,,,5.37,375.19,4198.4,99.91,,0.039591,0.28,,,,1.034,95.5,22.0,0.002288,,,3.5031,5.0205,121.1,3.7,,1.136,0.29684,,32.645,352.0,60.232,0.07289,8.1308,,,,2.1806,,0.16711,0.0543,,0.012926,,,,0.004946,,0.39315,74.8,
2018-11-26,0.01,,,5.4,345.66,4179.0,135.3,,0.040155,0.29,,,,1.03,96.72,21.0,0.002293,,,3.463,5.0194,120.56,3.78,,1.14,0.30001,,32.674,323.17,60.813,0.07449,8.0694,,,,2.1823,,0.17042,0.0567,,0.01305,,,,0.004911,,0.39766,79.7,
2018-11-27,0.01,,,5.04,316.82,3920.6,129.01,,0.037653,0.31,,,,1.028,94.47,31.2631,0.002135,,,3.2581,4.8113,113.67,3.56,,1.0897,0.27854,,32.006,369.37,59.309,0.07832,7.4727,,,,2.001,,0.15016,0.053,,0.01223,,,,0.004599,,0.37379,75.02,
2018-11-28,0.01,,,5.46,274.94,4391.8,111.34,,0.044053,0.34,,,,1.016,103.12,31.2631,0.002283,,,3.3729,5.1243,126.6,3.72,,1.1606,0.30978,,36.305,365.0,65.973,0.08524,8.7822,,,,2.2653,,0.16726,0.0566,,0.015884,,,,0.005499,,0.40331,85.19,
2018-11-29,0.01,,,5.63,194.05,4440.1,102.47,,0.044844,0.36,,,,1.014,100.46,22.0,0.002255,,,3.3052,5.2145,123.77,3.65,,1.1659,0.31423,,35.73,386.56,65.316,0.0838,8.9701,,,,2.2997,,0.1729,0.0562,,0.017049,,,,0.005729,,0.39493,95.65,
2018-11-30,0.01,,,5.45,191.98,4340.6,107.0,,0.0424,0.38,,,,1.0012,98.04,22.0041,0.002243,,,3.0719,5.2739,119.8,3.54,,1.1361,0.30725,,34.494,386.56,62.497,0.08078,8.5816,,,,2.1681,,0.17387,0.1235,,0.015854,,,,0.005378,,0.38313,94.09,
2018-12-01,0.01,,,5.39,182.49,4299.1,96.97,,0.042343,0.34,,,,1.0039,97.75,21.266,0.002243,,,3.0318,5.1435,120.45,3.52,,1.2,0.30278,,35.099,469.3,61.745,0.08116,8.4033,,,,2.2003,,0.16979,0.09,,0.015609,,,,0.005224,,0.37899,85.66,
2018-12-02,0.01,,,5.43,185.17,4316.1,104.04,,0.043385,0.39,,,,1.0197,97.6,21.421,0.002245,,,3.024,5.3519,120.71,3.51,,1.3024,0.31039,,35.181,469.3,62.476,0.08125,8.554,,,,2.1874,,0.16802,0.0802,,0.01556,,,,0.005181,,0.38068,88.01,
2018-12-03,0.01,,,5.29,177.08,4177.0,100.84,,0.042084,0.32,,,,1.0197,93.87,21.0,0.002215,,,2.8836,28.5496,127.08,3.38,,1.3581,0.29595,,60.67,467.88,59.811,0.07971,8.1264,,,,13.841,,0.16175,0.0693,,0.015106,,,,0.00498,,0.37056,86.0,
2018-12-04,0.01,,,6.35,165.48,4082.9,95.19,,0.040084,0.3,,,,1.0,88.98,20.7996,0.002217,,,2.6403,4.7817,113.16,3.35,,1.3,0.28758,,32.256,418.26,59.563,0.08661,8.0782,,,,2.0259,,0.15492,0.0745,,0.015458,,,,0.004915,,0.36289,79.31,
2018-12-05,0.01,,,6.62,153.81,3974.1,93.8,,0.03763,0.29,,,,0.997,86.22,20.5498,0.002225,,,2.4765,4.4868,110.7,3.4,,1.2853,0.27834,,31.539,418.26,57.929,0.08098,7.7357,,,,1.9732,,0.14726,0.0658,,0.014891,,,,0.004671,,0.35477,82.28,
2018-12-06,0.01,,,6.1,137.92,3887.2,110.19,,0.03559,0.27,,,,1.018,79.1,20.0851,0.002222,,,2.2765,4.2177,104.42,3.29,,1.2342,0.26571,,30.473,356.25,53.855,0.07906,7.3014,,,,1.9448,,0.13872,0.0598,,0.014559,,1.020205,,0.004868,,0.3452,68.7,
2018-12-07,0.01,,,4.98,119.1,3626.6,115.46,,0.03098,0.22,,,,1.018,68.25,20.9999,0.002162,,,1.8727,3.9879,96.99,3.05,,1.1737,0.24903,,26.89,356.25,47.588,0.0742,6.3626,,,,1.6499,,0.11905,0.0501,,0.013505,,1.018534,,0.004158,,0.31119,63.25,
2018-12-08,0.01,,,4.8,112.73,3507.7,103.92,,0.031988,0.24,,,,1.017,71.53,20.9999,0.002146,,,1.9565,4.013,97.98,3.14,,1.1643,0.24255,,26.667,327.16,49.563,0.07631,6.6395,,,,1.684,,0.12396,0.0512,,0.013897,,1.011328,,0.00408,,0.32249,66.67,
2018-12-09,0.01,,,5.0,112.56,3677.6,99.28,,0.032371,0.24,,,,1.0,76.51,19.7175,0.002129,,,2.1268,4.3167,98.76,3.2,,1.1428,0.24813,,26.807,327.16,49.456,0.07834,6.9986,,,,1.7452,,0.12522,0.0494,,0.013925,,1.011886,,0.004166,,0.32158,64.93,
2018-12-10,0.01,,,4.94,110.86,3622.4,100.73,,0.031759,0.24,,,,1.0,78.6,19.5075,0.002112,,,2.0744,4.1979,95.3,3.19,,1.1207,0.24063,,25.943,316.1,48.482,0.0772,6.5138,,,,1.8583,,0.123,0.0494,,0.013644,,1.014609,,0.004069,,0.31497,68.13,
2018-12-11,0.01,,,4.87,106.92,3485.9,94.29,,0.030106,0.31,,,,1.0064,70.55,15.177,0.002091,,,1.9446,4.2028,91.94,3.0,,1.101,0.23247,,24.721,314.65,44.755,0.07438,6.2936,,,,1.6989,,0.11713,0.048,,0.013607,,1.013981,,0.003809,,0.31126,62.48,
2018-12-12,0.01,,,5.14,103.41,3510.2,95.78,,0.030861,0.28,,,,1.0176,67.68,15.0272,0.002098,,,2.0559,4.0716,91.33,3.1,,1.1138,0.23648,,25.102,314.67,46.22,0.07307,6.4514,,,,1.7086,,0.11522,0.0463,,0.013576,,1.01975,,0.003779,,0.31244,60.88,
2018-12-13,0.01,,,4.99,101.26,3474.4,88.38,,0.030589,0.22,,,,1.0176,66.34,15.1632,0.002086,,,1.9924,4.1794,90.72,3.1,,1.0973,0.23322,,24.512,314.67,44.777,0.07105,6.1555,,,,1.9877,,0.11248,0.0458,,0.013461,,1.015216,,0.003715,,0.3076,60.31,
2018-12-14,0.01,,,4.75,94.03,3336.6,81.62,,0.029483,0.2,,,,1.0008,62.07,17.0,0.002084,,,1.8981,3.8578,87.0,3.1,,1.0674,0.22285,,23.882,401.0,43.222,0.06801,5.8627,,,,1.828,,0.10503,0.0427,,0.013211,,1.015704,,0.003549,,0.30076,56.75,
2018-12-15,0.01,,,4.6,83.29,3282.3,73.76,,0.028564,0.2,,,,1.0006,65.88,16.2,0.002084,,,1.9441,3.7388,85.07,3.0,,1.0638,0.22462,,24.235,373.12,39.893,0.06368,5.8315,,,,1.7791,,0.09869,0.0419,,0.012938,,1.018302,,0.00341,,0.29232,55.76,
2018-12-16,0.01,,,4.7,84.26,3305.0,79.86,,0.029759,0.37,,,,1.005,66.16,15.1141,0.002147,,,1.9957,3.7772,87.62,3.1,,1.0683,0.23417,,26.948,373.12,41.317,0.06367,6.1562,,,,1.7872,,0.10055,0.0425,,0.013354,,1.019319,,0.003491,,0.29666,57.75,
2018-12-17,0.01,,,5.12,92.54,3597.4,81.81,,0.033588,0.23,,,,1.0208,73.09,16.0,0.002874,,,2.4911,4.3382,96.99,3.39,,1.1246,0.26442,,30.381,394.85,45.549,0.06778,6.786,,,,2.2019,,0.11229,0.0455,,0.014605,,1.022803,,0.004059,,0.33823,57.89,
2018-12-18,0.01,,,5.54,105.62,3683.1,84.84,,0.034483,0.26,,,,1.0184,73.05,17.1486,0.002679,,,2.7077,4.4077,101.33,3.51,,1.144,0.29325,,30.164,419.0,48.461,0.06811,6.8852,,,,2.1332,,0.1137,0.0458,,0.014728,,1.025976,,0.00412,,0.35154,61.39,
2018-12-19,0.01,,,5.83,144.98,3924.7,96.34,,0.038014,0.31,,,,1.017,80.41,17.401,0.002801,,,2.8049,4.7302,107.89,3.8,,1.1998,0.31344,,31.598,435.43,51.29,0.07679,7.3522,,,,2.5146,,0.12638,0.0514,,0.017487,,1.009251,,0.004491,,0.39475,64.35,
2018-12-20,0.01,,,5.79,202.37,4140.3,123.05,,0.039448,0.34,,,,1.006,100.69,18.8193,0.002699,,,2.7739,4.8532,116.35,4.77,,1.1876,0.35216,,32.936,464.51,55.844,0.07451,7.4152,,,,2.4057,,0.12551,0.0501,,0.017254,,0.995966,,0.004518,,0.38671,66.59,
2018-12-21,0.01,,,5.78,228.02,4153.1,129.11,,0.044842,0.33,,,,1.0176,96.63,18.8666,0.002693,,,2.8172,4.833,118.67,4.38,,1.226,0.35594,,33.054,464.51,56.733,0.07946,7.4814,,,,2.4438,,0.13294,0.0515,,0.022482,,0.999977,,0.004876,,0.38508,66.63,
2018-12-22,0.01,,,5.88,204.88,3977.2,113.1,,0.041655,0.31,,,,1.0176,92.67,18.5605,0.002504,,,2.6372,4.78,115.87,3.75,,1.2333,0.349,,31.55,405.86,53.421,0.07657,7.0922,,,,2.4254,,0.12184,0.0656,,0.021291,,0.985853,,0.004645,,0.362,68.61,
2018-12-23,0.01,,,6.13,209.24,4037.1,112.74,,0.044409,0.32,,,,1.0,91.83,19.0826,0.002564,,,2.9614,4.9392,132.46,4.2,,1.2431,0.38756,,33.839,430.24,55.641,0.07558,8.042,,,,2.7452,,0.12744,0.057,,0.021775,,1.005763,,0.004815,,0.38094,72.06,
2018-12-24,0.01,,,6.47,211.6,4208.2,110.84,,0.048949,0.33,,,,0.9988,102.85,20.6999,0.002608,,,3.1032,6.5374,158.27,4.5,,1.3,0.39418,,36.322,486.0,59.012,0.07947,9.082,,,,2.9668,,0.14184,0.0584,,0.023472,,1.027396,,0.005247,,0.45265,76.33,
2018-12-25,0.01,,,6.1,181.17,4030.7,101.49,,0.045184,0.31,,,,1.0,91.19,19.0,0.002506,,,2.7699,5.071,139.74,4.5,,1.1661,0.35858,,32.976,458.36,56.727,0.076,8.4249,,,,2.617,,0.13136,0.0559,,0.020773,,1.007717,,0.004746,,0.40594,71.83,
2018-12-26,0.01,,,5.68,185.14,3841.9,97.72,,0.042591,0.32,,,,1.0,86.54,19.0,0.002434,,,2.6777,6.3657,136.13,4.39,,1.1129,0.34992,,31.853,458.36,53.054,0.07098,8.0427,,,,2.4924,,0.12322,0.0495,,0.020668,,1.015749,,0.004502,,0.39048,70.18,
2018-12-27,0.01,,,5.65,175.47,3822.6,96.58,,0.041126,0.29,,,,0.97,83.49,17.7105,0.002403,,,2.5905,6.3751,131.51,4.38,,1.0986,0.33795,,31.054,421.96,49.904,0.07025,7.8439,,,,2.4048,,0.11918,0.0474,,0.020276,,1.017822,,0.004361,,0.37742,66.55,
2018-12-28,0.01,,,5.89,175.27,3900.3,92.79,,0.041901,0.31,,,,1.0011,83.88,20.0,0.00239,,,2.6846,5.3697,137.22,3.99,,1.1024,0.36862,,33.192,421.96,52.071,0.06897,8.0656,,,,2.344,,0.12141,0.0542,,0.020552,,1.031261,,0.004396,,0.37852,62.54,
2018-12-29,0.01,,,5.99,173.65,3899.6,92.31,,0.043316,0.31,,,,0.988,84.2,19.0,0.002383,,,2.755,5.3589,146.02,4.1,,1.1174,0.37333,,32.864,519.0,50.848,0.06859,8.2264,,,,2.3812,,0.12049,0.0543,,0.020514,,1.028029,,0.004345,,0.38199,70.68,
2018-12-30,0.01,,,5.9,162.28,3837.7,88.43,,0.043054,0.29,,,,0.9811,82.85,19.0546,0.002355,,,2.6646,5.3141,139.76,3.97,,1.088,0.36328,,31.786,519.0,49.292,0.06866,8.1926,,,,2.326,,0.11727,0.0501,,0.019998,,1.027691,,0.004189,,0.36778,67.67,
2018-12-31,0.01,,,6.24,160.83,3819.6,87.24,,0.042725,0.32,,,,0.9811,82.54,18.8958,0.002361,,,2.6526,5.2579,138.72,3.99,,1.0832,0.37192,,31.572,,49.476,0.06781,8.1083,,,,2.3181,,0.11632,0.0491,,0.019637,,1.036397,,0.004164,,0.37198,66.36,
2019-01-01,0.01,,,6.12,165.1,3814.3,94.33,,0.041977,0.32,,,,0.9811,80.0,17.6966,0.00235,,,2.6472,5.2419,140.51,3.87,,1.1123,0.37037,,31.792,,48.735,0.06546,7.9713,,,,2.2332,,0.11373,0.0496,,0.019369,,1.019598,,0.004096,,0.36328,61.71,
2019-01-02,0.01,,,6.09,171.89,3894.8,94.18,,0.045016,0.32,,,,0.9811,83.98,19.0,0.002364,,,2.8751,5.3988,155.93,3.91,,1.1391,0.39864,,33.313,492.28,54.235,0.06664,8.1078,,,,2.3419,,0.11803,0.0498,,0.020043,,1.088348,,0.00417,,0.37684,65.01,
2019-01-03,0.01,,,6.06,173.77,3875.8,94.09,,0.04459,0.37,,,,0.993,85.11,19.0,0.002356,,,2.8416,5.3491,154.3,3.9,,1.1301,0.39868,,32.927,518.97,53.375,0.06617,8.0541,,,,2.3385,,0.11716,0.0542,,0.020451,,1.078588,,0.004163,,0.37159,66.85,
2019-01-04,0.01,,,5.99,162.4,3823.9,88.82,,0.043615,0.46,,,,0.981,82.26,18.1237,0.002295,,,2.7436,5.2616,155.4,3.9,,1.0886,0.38925,,32.666,516.22,51.409,0.06504,7.7656,,,,2.2504,,0.11392,0.0518,,0.021679,,0.968622,,0.004057,,0.3596,65.51,
2019-01-05,0.01,,,6.1,164.34,3846.7,90.48,,0.04501,0.42,,,,1.0,81.83,18.6476,0.002268,,,2.7582,5.3015,159.78,3.9,,1.12,0.38553,,35.979,523.76,52.143,0.0658,7.9735,,,,2.3837,,0.11437,0.0512,,0.02311,,0.977428,,0.004129,,0.36161,63.77,
2019-01-06,0.01,,,6.37,165.28,4034.1,89.77,,0.048746,0.4,,,,0.99,84.83,19.313,0.00231,,,2.8856,5.4678,158.29,3.9,,1.1037,0.38863,,39.705,538.84,55.499,0.06667,8.7939,,,,2.4664,,0.11999,0.0517,,0.023016000000000002,,0.980515,,0.00434,,0.36865,63.54,
2019-01-07,0.01,,,6.31,165.0,4028.0,88.42,,0.049954,0.39,,,,0.99,85.83,19.5827,0.002273,,,2.853,5.4125,156.36,3.83,,1.0943,0.38509,,39.216,538.84,56.068,0.06535,8.9186,,,,2.3392,,0.1241,0.0531,,0.02387,,0.978523,,0.004284,,0.37456,66.37,
2019-01-08,0.01,,,6.8,161.26,4070.5,88.16,,0.049325,0.41,,,,1.0,82.7,19.0,0.002247,,,2.8497,5.0896,152.21,3.83,,1.1,0.37415,,40.8,490.86,55.026,0.06482,9.4068,,,,2.4567,,0.12461,0.0518,,0.026516,,0.968872,,0.004449,,0.36914,72.8,
2019-01-09,0.01,,,6.85,159.4,4014.2,86.61,,0.052121,0.43,,,,1.0,86.96,18.9997,0.002244,,,2.9343,5.0185,152.57,3.89,,1.1198,0.37287,,39.843,501.27,54.835,0.06411,9.7432,,,,2.4709,,0.1232,0.0509,,0.029392,,0.951643,,0.004734,,0.37046,72.81,
2019-01-10,0.01,,,6.57,162.3,4007.7,88.33,,0.05401,0.4,,,,0.99,86.15,18.9887,0.002231,,,2.9534,5.0,150.09,3.89,,1.1076,0.37143,,38.961,493.35,53.702,0.0643,9.4713,,,,2.5587,,0.12755,0.0509,,0.034177,,0.997455,,0.004834,,0.38143,69.12,
2019-01-11,0.01,,,6.12,132.2,3655.7,75.25,,0.044303,0.44,,,0.018,0.99,74.42,17.2158,0.002106,,,2.4258,4.4703,127.83,3.71,,1.0416,0.31896,,33.454,442.85,46.797,0.0624,7.9866,,,,2.2605,,0.10739,0.0458,,0.027362,,0.995747,,0.004039,,0.33385,63.37,
2019-01-12,0.01,,,5.96,135.97,3633.9,83.92,,0.043804,0.46,,,0.0178,0.99,73.81,21.1274,0.002111,,,2.4155,4.683,126.15,3.71,,1.083,0.31439,,32.352,444.18,45.887,0.05747,7.8534,,,,2.3746,,0.10518,0.0463,,0.024644,,1.01387,,0.003994,,0.3311,61.33,
2019-01-13,0.01,,,5.89,133.49,3617.6,86.35,,0.043111,0.44,,,0.0172,0.9701,72.73,17.2789,0.002098,,,2.3987,4.5786,124.09,3.71,,1.0531,0.31095,,32.745,435.39,45.34,0.05899,7.804,,,,2.2736,,0.11104,0.0472,,0.023198,,0.973453,,0.003968,,0.33104,68.45,
2019-01-14,0.01,,,6.06,135.05,3672.0,80.91,,0.043932,0.49,,,0.0164,0.9999,74.27,16.4073,0.002109,,,2.4594,4.5301,130.3,3.7,,1.053,0.31131,,32.495,435.39,46.67,0.05806,7.9353,,,,2.1739,,0.10885,0.0458,,0.025513,,1.016134,,0.004007,,0.33532,61.02,
2019-01-15,0.01,,,6.06,132.21,3660.8,80.66,,0.043822,0.58,,,0.0165,0.9999,73.06,16.846,0.002085,,,2.453,4.5483,129.6,4.2,,1.052,0.31003,,32.248,482.44,46.728,0.0579,7.9486,,,,2.1872,,0.10816,0.0478,,0.026113,,0.963294,,0.003986,,0.33282,61.88,
2019-01-16,0.01,,,6.18,129.56,3644.1,78.57,,0.044643,0.57,,,0.0154,0.9999,71.95,18.2958,0.002071,,,2.4382,4.5341,126.5,3.99,,1.05,0.3071,,31.836,457.21,46.101,0.05592,7.8562,,,,2.1153,,0.10737,0.0469,,0.025011,,0.997069,,0.003952,,0.33268,58.62,
2019-01-17,0.01,,,6.32,130.2,3636.7,77.66,,0.045704,0.52,,,0.0157,0.996,72.6,17.1771,0.002073,,,2.4982,4.6406,123.03,3.93,,1.05,0.32005,,31.523,465.97,46.316,0.05732,7.7674,,,,2.1095,,0.10848,0.0479,,0.025775,,0.991947,,0.004301,,0.32909,58.78,
2019-01-18,0.01,,,6.58,129.14,3627.9,77.55,,0.044744,0.5,,,0.0152,0.9959,72.32,17.1599,0.002065,,,2.4935,4.5551,122.19,4.03,,1.0492,0.31414,,31.535,475.42,45.739,0.05642,7.7972,,,,2.1074,,0.10761,0.0469,,0.025365,,0.988375,,0.004204,,0.32658,60.07,
2019-01-19,0.01,,,6.64,130.2,3715.2,77.19,,0.045905,0.49,,,0.0151,0.996,76.01,17.6357,0.002134,,,2.5069,4.654,125.37,4.03,,1.0539,0.32671,,32.91,487.28,46.765,0.0573,8.3076,,,,2.1485,,0.10921,0.055,,0.024805,,0.98755,,0.004203,,0.33529,62.08,
2019-01-20,0.01,,,6.63,128.96,3699.1,77.14,,0.04546,0.48,,,0.015,0.996,75.54,17.6246,0.002107,,,2.4682,4.5916,123.52,4.19,,1.0487,0.31776,,33.04,487.28,46.331,0.05707,8.1363,,,,2.1351,,0.10754,0.0501,,0.024452,,0.988758,,0.004182,,0.33047,60.26,
2019-01-21,0.01,,,6.51,122.94,3561.4,76.42,,0.043338,0.52,,,0.0143,0.9955,71.45,16.8025,0.002044,,,2.3978,4.4377,118.04,4.05,,1.043,0.30967,,31.178,457.71,44.586,0.05551,7.6187,,,,2.0477,,0.10334,0.0472,,0.025445,,0.997516,,0.004183,,0.32232,58.49,
2019-01-22,0.01,,,6.5,130.99,3607.9,76.28,,0.043989,0.55,,,0.0138,0.9954,73.39,17.2458,0.002044,,,2.498,4.372,119.47,4.0,,1.0483,0.31164,,31.97,456.34,46.374,0.05637,7.8156,,,,2.0806,,0.10318,0.0498,,0.026631,,1.004995,,0.004559,,0.32129,57.57,
2019-01-23,0.01,,,6.52,134.84,3608.3,76.89,,0.043875,0.54,,,0.0136,0.9954,74.58,17.3577,0.002021,,,2.4632,4.5292,119.01,4.04,,1.0497,0.30769,,32.202,462.84,46.174,0.05605,7.7382,,,,2.093,,0.10287,0.0535,,0.027111,,0.998947,,0.004584,,0.32033,57.88,
2019-01-24,0.01,,,6.49,131.24,3587.0,76.0,,0.043345,0.5,,,0.0134,0.9955,74.06,17.222,0.002013,,,2.4523,4.5102,117.32,3.83,,1.0557,0.29678,,32.904,474.8,46.674,0.0553,7.7469,,,,2.0604,,0.10143,0.0525,,0.02698,,0.999539,,0.004407,,0.31857,53.5,
2019-01-25,0.01,,,6.75,128.2,3582.6,76.74,,0.04301,0.51,,,0.0148,0.996,74.87,17.3599,0.002017,,,2.4634,4.3007,117.41,3.78,,1.0512,0.29405,,32.977,499.99,47.15,0.05531,7.6997,,,,2.0652,,0.10108,0.0564,,0.026833,,0.997561,,0.004398,,0.31782,53.34,
2019-01-26,0.01,,,6.98,128.1,3652.5,76.31,,0.043313,0.48,,,0.0146,0.9998,75.22,17.1597,0.00204,,,2.4758,4.5197,117.63,3.75,,1.048,0.29184,,33.864,469.74,47.095,0.05548,7.7098,,,,2.084,,0.10377,0.0645,,0.028936,,0.993375,,0.00443,,0.31872,53.19,
2019-01-27,0.01,,,7.2,126.04,3583.2,74.85,,0.042458,0.54,,,0.0142,0.9998,74.98,17.2771,0.002014,,,2.4366,4.4863,116.24,3.89,,1.0395,0.28516,,33.196,470.0,46.471,0.05432,7.6123,,,,2.0662,,0.09843,0.0678,,0.03052,,1.00555,,0.004333,,0.31442,52.09,
2019-01-28,0.01,,,7.14,121.37,3561.2,71.46,,0.041167,0.43,,,0.0137,0.9998,72.06,17.055,0.001997,,,2.3647,4.2763,113.14,3.73,,1.0287,0.27169,,32.552,430.03,46.555,0.05232,7.384,,,,1.9952,,0.09471,0.0586,,0.029055,,1.00623,,0.004152,,0.30769,51.08,
2019-01-29,0.01,,,6.26,112.18,3450.1,65.52,,0.039431,0.46,,,0.0131,0.9704,69.85,16.6728,0.001898,,,2.3039,4.0128,107.32,3.69,,0.9228,0.26092,,31.339,394.46,43.935,0.048,7.1782,,,,1.8824,,0.0865,0.0545,,0.027674,,1.01652,,0.00398,,0.29438,49.28,
2019-01-30,0.01,,,6.2,120.27,3479.0,67.75,,0.040113,0.47,,,0.0135,,71.27,16.2257,0.001929,,,2.3423,3.9627,109.67,3.57,,0.9757,0.26677,,32.023,400.1,44.631,0.04813,7.2149,,,,1.9006,,0.08812,0.0546,,0.027955,,1.037203,,0.004091,,0.32656,50.13,
2019-01-31,0.01,,,6.26,120.57,3484.7,67.08,,0.040257,0.42,,,0.0134,0.9998,70.5,16.475,0.001947,,,2.3609,4.1521,110.56,3.65,,0.9521,0.27576,,32.312,406.21,44.553,0.04741,7.2445,,,,1.8996,,0.08785,0.054,,0.027428,,1.038222,,0.004046,,0.33604,49.97,
2019-02-01,0.01,,,6.64,118.34,3485.7,64.98,,0.039094,0.42,,,0.0128,0.9998,69.36,15.9779,0.001922,,,2.3551,4.1524,108.54,3.64,,0.9446,0.25999,,33.615,384.98,44.196,0.04155,7.0793,,,,1.8626,,0.08377,0.0586,,0.026555,,1.063655,,0.00394,,0.31164,49.23,
